DocumentodeLiquidacao,CodigoNotadeEmpenho,CodigoNaturezaDaDespesa,CodigoFonteDeRecurso,CodigoDetalhamentoFr,NUMERO_PROCESSO,CodigoProjetoAtividade,InstituicaoCodigoUnidadeGestora,Credor_Nome,CONTRATO,CONVENIO,Valor Original,Valor Liquido,Valor Bruto,Valor Retido,Valor Pago,Valor Liquidado a Pagar,Valor Liquido2
 , ,31901113,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"-R$ 4,254.25","R$ 4,254.25","-R$ 4,254.25",R$ 0.00,R$ 0.00,"-R$ 4,254.25",4254.25
 , ,31901117,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"-R$ 12,552.75","R$ 12,552.75","-R$ 12,552.75",R$ 0.00,R$ 0.00,"-R$ 12,552.75",12552.75
 , ,31901128,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"-R$ 1,089.09","R$ 1,089.09","-R$ 1,089.09",R$ 0.00,R$ 0.00,"-R$ 1,089.09",1089.09
 , ,31901129,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"-R$ 1,270.63","R$ 1,270.63","-R$ 1,270.63",R$ 0.00,R$ 0.00,"-R$ 1,270.63",1270.63
 , ,31901131,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"-R$ 4,223.37","R$ 4,223.37","-R$ 4,223.37",R$ 0.00,R$ 0.00,"-R$ 4,223.37",4223.37
 , ,31901134,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"-R$ 2,511.08","R$ 2,511.08","-R$ 2,511.08",R$ 0.00,R$ 0.00,"-R$ 2,511.08",2511.08
 , ,31901137,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"-R$ 16,030.13","R$ 16,030.13","-R$ 16,030.13",R$ 0.00,R$ 0.00,"-R$ 16,030.13",16030.13
 , ,31901173,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"-R$ 17,017.00","R$ 17,017.00","-R$ 17,017.00",R$ 0.00,R$ 0.00,"-R$ 17,017.00",17017
2023160101DL000470,2022160101NE11978,33903615,1500100102,0,569001/2022,XXXX,160101,ANTONIO MILTON RIBEIRO,122014,0,"R$ 5,548.99","R$ 5,548.99","R$ 5,548.99",R$ 0.00,"R$ 5,548.99",R$ 0.00,5548.99
2023160101DL000471,2023160101NE000034,31901101,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"R$ 23,990.66","R$ 23,990.66","R$ 23,990.66",R$ 0.00,"R$ 23,990.66",R$ 0.00,23990.66
 , ,31901107,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,R$ 630.58,R$ 630.58,R$ 630.58,R$ 0.00,R$ 630.58,R$ 0.00,630.58
 , ,31901113,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"R$ 4,254.25","R$ 4,254.25","R$ 4,254.25",R$ 0.00,"R$ 4,254.25",R$ 0.00,4254.25
 , ,31901117,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"R$ 12,552.75","R$ 12,552.75","R$ 12,552.75",R$ 0.00,"R$ 12,552.75",R$ 0.00,12552.75
 , ,31901128,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"R$ 1,089.09","R$ 1,089.09","R$ 1,089.09",R$ 0.00,"R$ 1,089.09",R$ 0.00,1089.09
 , ,31901129,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"R$ 1,270.63","R$ 1,270.63","R$ 1,270.63",R$ 0.00,"R$ 1,270.63",R$ 0.00,1270.63
 , ,31901131,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"R$ 4,223.37","R$ 4,223.37","R$ 4,223.37",R$ 0.00,"R$ 4,223.37",R$ 0.00,4223.37
 , ,31901134,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"R$ 2,511.08","R$ 2,511.08","R$ 2,511.08",R$ 0.00,"R$ 2,511.08",R$ 0.00,2511.08
 , ,31901137,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"R$ 16,030.13","R$ 16,030.13","R$ 16,030.13",R$ 0.00,"R$ 16,030.13",R$ 0.00,16030.13
 , ,31901173,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"R$ 17,017.00","R$ 17,017.00","R$ 17,017.00",R$ 0.00,"R$ 17,017.00",R$ 0.00,17017
2023160101DL000472,2022160101NE11300,33903615,1550000004,0,251848/2022,XXXX,160101,ALICE DO SOCORRO VALES LARANJEIRA,22010,0,R$ 0.00,R$ 264.11,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,264.11
2023160101DL000473,2023160101NE000031,31901603,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,-R$ 625.83,R$ 625.83,-R$ 625.83,R$ 0.00,R$ 0.00,-R$ 625.83,625.83
 , ,31901607,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 4,497,540.64","R$ 4,497,540.64","-R$ 4,497,540.64",R$ 0.00,R$ 0.00,"-R$ 4,497,540.64",4497540.64
 , ,31901612,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 7,203.92","R$ 7,203.92","-R$ 7,203.92",R$ 0.00,R$ 0.00,"-R$ 7,203.92",7203.92
 , ,31901629,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 46,197.31","R$ 46,197.31","-R$ 46,197.31",R$ 0.00,R$ 0.00,"-R$ 46,197.31",46197.31
 , ,31901638,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 1,523,876.30","R$ 1,523,876.30","-R$ 1,523,876.30",R$ 0.00,R$ 0.00,"-R$ 1,523,876.30",1523876.3
2023160101DL000474,2023160101NE000031,31901603,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,R$ 625.83,R$ 625.83,R$ 625.83,R$ 0.00,R$ 625.83,R$ 0.00,625.83
 , ,31901607,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 4,497,540.64","R$ 4,497,540.64","R$ 4,497,540.64",R$ 0.00,"R$ 4,497,540.64",R$ 0.00,4497540.64
 , ,31901612,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 7,203.92","R$ 7,203.92","R$ 7,203.92",R$ 0.00,"R$ 7,203.92",R$ 0.00,7203.92
 , ,31901629,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 46,197.31","R$ 46,197.31","R$ 46,197.31",R$ 0.00,"R$ 46,197.31",R$ 0.00,46197.31
 , ,31901638,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 1,523,876.30","R$ 1,523,876.30","R$ 1,523,876.30",R$ 0.00,"R$ 1,523,876.30",R$ 0.00,1523876.3
2023160101DL000475,2022160101NE12132,33904095,1500100102,0,1554289/2022,XXXX,160101,LIP COMERCIAL LTDA,1662022,0,R$ 0.00,"R$ 1,407.00",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,1407
2023160101DL000476,2023160101NE000049,33903607,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 90,009.04","R$ 90,009.04","-R$ 90,009.04",R$ 0.00,R$ 0.00,"-R$ 90,009.04",90009.04
2023160101DL000477,2022160101NE11933,33903615,1500100102,0,348002/2022,XXXX,160101,MARCONDES IVO TEIXEIRA MAINARDI,2682017,0,"R$ 6,037.70","R$ 6,037.70","R$ 6,037.70",R$ 0.00,"R$ 6,037.70",R$ 0.00,6037.7
2023160101DL000478,2023160101NE000049,33903607,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 90,009.04","R$ 90,009.04","R$ 90,009.04",R$ 0.00,"R$ 90,009.04",R$ 0.00,90009.04
2023160101DL000479,2023160101NE000042,31901612,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 6,956.75","R$ 6,956.75","-R$ 6,956.75",R$ 0.00,R$ 0.00,"-R$ 6,956.75",6956.75
2023160101DL000480,2022160101NE12131,33904095,1500100102,0,1554289/2022,XXXX,160101,LIP COMERCIAL LTDA,1662022,0,R$ 0.00,"R$ 1,596.22",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,1596.22
2023160101DL000481,2023160101NE000042,31901612,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 6,956.75","R$ 6,956.75","R$ 6,956.75",R$ 0.00,"R$ 6,956.75",R$ 0.00,6956.75
2023160101DL000482,2022160101NE11451,33903615,1550000004,0,380756/2020,XXXX,160101,ALZENORA FERREIRA CARVALHO DAS NEVES,782021,0,R$ 0.00,R$ 212.80,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,212.8
2023160101DL000483,2022160101NE11951,33903615,1500100102,0,7806/2020,XXXX,160101,SELENE PORTELA ALVES,82021,0,"R$ 4,473.21","R$ 4,473.21","R$ 4,473.21",R$ 0.00,"R$ 4,473.21",R$ 0.00,4473.21
2023160101DL000484,2023160101NE000048,33903607,1500100102,0,2023/869923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 159,891.49","R$ 159,891.49","-R$ 159,891.49",R$ 0.00,R$ 0.00,"-R$ 159,891.49",159891.49
2023160101DL000485,2022160101NE12138,33903917,1500100102,0,1560894/2022,XXXX,160101,IMPERADOR SOLUCOES COMERCIO E SERVICOS LTDA,72022,0,R$ 0.00,"R$ 4,834.98",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,4834.98
2023160101DL000486,2023160101NE000048,33903607,1500100102,0,2023/869923,8339,160101,Folha de Pagamento,#null,#null,"R$ 159,891.49","R$ 159,891.49","R$ 159,891.49",R$ 0.00,"R$ 159,891.49",R$ 0.00,159891.49
2023160101DL000487,2022160101NE11451,33903615,1550000004,0,380756/2020,XXXX,160101,ALZENORA FERREIRA CARVALHO DAS NEVES,782021,0,R$ 212.80,R$ 212.80,R$ 212.80,R$ 0.00,R$ 0.00,R$ 212.80,212.8
2023160101DL000488,2023160101NE000040,31901607,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 1,623.24","R$ 1,623.24","-R$ 1,623.24",R$ 0.00,R$ 0.00,"-R$ 1,623.24",1623.24
2023160101DL000489,2022160101NE11451,33903615,1550000004,0,380756/2020,XXXX,160101,ALZENORA FERREIRA CARVALHO DAS NEVES,782021,0,R$ 0.00,R$ 212.80,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,212.8
2023160101DL000490,2023160101NE000040,31901607,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 1,623.24","R$ 1,623.24","R$ 1,623.24",R$ 0.00,"R$ 1,623.24",R$ 0.00,1623.24
2023160101DL000491,2023160101NE000036,31900413,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 2,631.00","R$ 2,631.00","-R$ 2,631.00",R$ 0.00,R$ 0.00,"-R$ 2,631.00",2631
2023160101DL000492,2023160101NE000036,31900413,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 2,631.00","R$ 2,631.00","R$ 2,631.00",R$ 0.00,"R$ 2,631.00",R$ 0.00,2631
2023160101DL000493,2023160101NE000032,33903607,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,-R$ 852.22,R$ 852.22,-R$ 852.22,R$ 0.00,R$ 0.00,-R$ 852.22,852.22
2023160101DL000494,2023160101NE000032,33903607,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,R$ 852.22,R$ 852.22,R$ 852.22,R$ 0.00,R$ 852.22,R$ 0.00,852.22
2023160101DL000495,2023160101NE000046,33903607,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,-R$ 568.15,R$ 568.15,-R$ 568.15,R$ 0.00,R$ 0.00,-R$ 568.15,568.15
2023160101DL000496,2022160101NE06454,33903007,1500100102,0,897769/2022,XXXX,160101,RONALDO P. PIMENTEL,0,0,"R$ 31,251.54","R$ 31,251.54","R$ 31,251.54",R$ 0.00,"R$ 31,251.54",R$ 0.00,31251.54
2023160101DL000497,2023160101NE000046,33903607,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,R$ 568.15,R$ 568.15,R$ 568.15,R$ 0.00,R$ 568.15,R$ 0.00,568.15
2023160101DL000498,2022160101NE10889,33903320,1500100102,11112,1400626/2022,XXXX,160101,COOPERATIVA DE TRANSP. RODOVIARIO PROD. RURAL,1192020,0,R$ 0.00,"R$ 1,691.98",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,1691.98
2023160101DL000499,2023160101NE000030,31901101,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,R$ 0.00,"R$ 3,349,704.46",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,3349704.46
2023160101DL000500,2023160101NE000030,31901101,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 3,349,704.46","R$ 3,349,704.46","R$ 3,349,704.46",R$ 0.00,R$ 0.00,"R$ 3,349,704.46",3349704.46
2023160101DL000501,2023160101NE000030,31901101,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,R$ 0.00,"R$ 3,349,704.46",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,3349704.46
2023160101DL000502,2023160101NE000030,31901101,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 3,349,704.46","R$ 3,349,704.46","-R$ 3,349,704.46",R$ 0.00,R$ 0.00,"-R$ 3,349,704.46",3349704.46
2023160101DL000503,2023160101NE000043,33903607,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 10,023.31","R$ 10,023.31","-R$ 10,023.31",R$ 0.00,R$ 0.00,"-R$ 10,023.31",10023.31
2023160101DL000504,2023160101NE000043,33903607,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,R$ 0.00,"R$ 10,023.31",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,10023.31
2023160101DL000505,2022160101NE11703,33903615,1550000004,0,354500/2022,XXXX,160101,ANA CRISTINA SANTOS LEITE,3902017,0,R$ 0.00,"R$ 1,303.18",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,1303.18
2023160101DL000506,2023160101NE000043,33903607,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 10,023.31","R$ 10,023.31","-R$ 10,023.31",R$ 0.00,R$ 0.00,"-R$ 10,023.31",10023.31
2023160101DL000507,2023160101NE000043,33903607,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 10,023.31","R$ 10,023.31","R$ 10,023.31",R$ 0.00,"R$ 10,023.31",R$ 0.00,10023.31
2023160101DL000508,2023160101NE000044,31901629,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,-R$ 500.00,R$ 500.00,-R$ 500.00,R$ 0.00,R$ 0.00,-R$ 500.00,500
2023160101DL000509,2023160101NE000044,31901629,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,R$ 500.00,R$ 500.00,R$ 500.00,R$ 0.00,R$ 500.00,R$ 0.00,500
2023160101DL000510,2023160101NE000033,33903607,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 68,954.07","R$ 68,954.07","-R$ 68,954.07",R$ 0.00,R$ 0.00,"-R$ 68,954.07",68954.07
2023160101DL000511,2022160101NE00077,33903944,1550000004,2156,34805/2022,XXXX,160101,AGUAS DE SAO FRANCISCO CONCESSIONARIA DE SANEAMENTO S.A.,0,0,R$ 116.67,R$ 116.67,R$ 116.67,R$ 0.00,R$ 116.67,R$ 0.00,116.67
2023160101DL000512,2022160101NE10889,33903320,1500100102,11112,1400626/2022,XXXX,160101,COOPERATIVA DE TRANSP. RODOVIARIO PROD. RURAL,1192020,0,R$ 0.00,R$ 182.73,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,182.73
2023160101DL000513,2022160101NE11451,33903615,1550000004,0,380756/2020,XXXX,160101,ALZENORA FERREIRA CARVALHO DAS NEVES,782021,0,R$ 0.00,R$ 212.80,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,212.8
2023160101DL000514,2023160101NE000033,33903607,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 68,954.07","R$ 68,954.07","R$ 68,954.07",R$ 0.00,"R$ 68,954.07",R$ 0.00,68954.07
2023160101DL000515,2022160101NE00077,33903944,1550000004,2156,34805/2022,XXXX,160101,AGUAS DE SAO FRANCISCO CONCESSIONARIA DE SANEAMENTO S.A.,0,0,-R$ 116.67,R$ 116.67,-R$ 116.67,R$ 0.00,R$ 0.00,-R$ 116.67,116.67
2023160101DL000516,2022160101NE00070,33903944,1550000004,2156,35010/2022,XXXX,160101,SERV.AUTONOMO DE AGUA E ESGOTO DE PARAUAPEBAS,0,0,"R$ 4,986.31","R$ 4,986.31","R$ 4,986.31",R$ 0.00,"R$ 4,986.31",R$ 0.00,4986.31
2023160101DL000517,2022160101NE01216,33903943,1550000004,2156,280250/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,R$ 0.00,R$ 6.88,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,6.88
2023160101DL000518,2022160101NE01217,33903943,1550000004,2156,280250/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,R$ 0.00,R$ 90.71,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,90.71
2023160101DL000519,2022160101NE12287,33903916,1500100102,0,1554264/2022,XXXX,160101,P1 CONSTRUTORA LTDA,1202021,0,R$ 0.00,"R$ 13,275.09",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,13275.09
2023160101DL000520,2022160101NE11399,33903615,1550000004,0,1384288/2019,XXXX,160101,MARIA JOSÉ SIMÕES,222010,0,R$ 0.00,R$ 2.89,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,2.89
2023160101DL000521,2022160101NE10890,33903320,1500100102,11112,1406264/2022,XXXX,160101,COOPERATIVA DE TRANSP. RODOVIARIO PROD. RURAL,2492022,0,R$ 0.00,"R$ 4,272.66",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,4272.66
2023160101DL000522,2022160101NE12287,33903916,1500100102,0,1554264/2022,XXXX,160101,P1 CONSTRUTORA LTDA,1202021,0,R$ 0.00,"R$ 1,139.90",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,1139.9
2023160101DL000523,2022160101NE10890,33903320,1500100102,11112,1406264/2022,XXXX,160101,COOPERATIVA DE TRANSP. RODOVIARIO PROD. RURAL,2492022,0,R$ 0.00,R$ 461.45,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,461.45
2023160101DL000524,2022160101NE11451,33903615,1550000004,0,380756/2020,XXXX,160101,ALZENORA FERREIRA CARVALHO DAS NEVES,782021,0,-R$ 212.80,R$ 212.80,-R$ 212.80,R$ 0.00,R$ 0.00,-R$ 212.80,212.8
2023160101DL000525,2022160101NE11451,33903615,1550000004,0,380756/2020,XXXX,160101,ALZENORA FERREIRA CARVALHO DAS NEVES,782021,0,R$ 0.00,R$ 212.80,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,212.8
2023160101DL000526,2022160101NE11451,33903615,1550000004,0,380756/2020,XXXX,160101,ALZENORA FERREIRA CARVALHO DAS NEVES,782021,0,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,0
2023160101DL000527,2023160101NE000134,33901414,1500100102,6357,1511962/2023,8908,160101,MARLUCE SANTOS DE PINHO,#null,#null,R$ 830.83,"R$ 1,068.21",R$ 830.83,R$ 0.00,R$ 830.83,R$ 0.00,1068.21
2023160101DL000528,2023160101NE000135,33901414,1500100102,6357,1511960/2023,8908,160101,FRANCISCO DE ASSIS DO NASCIMENTO COSTA,#null,#null,R$ 830.83,"R$ 1,068.21",R$ 830.83,R$ 0.00,R$ 830.83,R$ 0.00,1068.21
2023160101DL000529,2023160101NE000136,33901414,1500100102,6357,1511959/2023,8908,160101,JOSE GIDAUTO DOS SANTOS LIMA JUNIOR,#null,#null,"R$ 1,068.21","R$ 1,068.21","R$ 1,068.21",R$ 0.00,"R$ 1,068.21",R$ 0.00,1068.21
2023160101DL000530,2023160101NE000137,33901414,1500100102,6357,1511958/2023,8908,160101,ROSILENE MARIA SETUBAL PADILHA,#null,#null,"R$ 1,068.21","R$ 1,068.21","R$ 1,068.21",R$ 0.00,"R$ 1,068.21",R$ 0.00,1068.21
2023160101DL000531,2023160101NE000138,33901414,1500100102,6357,1511957/2023,8908,160101,MAGNO RODRIGUES BARROS,#null,#null,"R$ 1,068.21","R$ 1,068.21","R$ 1,068.21",R$ 0.00,"R$ 1,068.21",R$ 0.00,1068.21
2023160101DL000532,2023160101NE000139,33901414,1500100102,6357,1511953/2023,8908,160101,PAULO XAVIER LOPES,#null,#null,"R$ 1,068.21","R$ 1,068.21","R$ 1,068.21",R$ 0.00,"R$ 1,068.21",R$ 0.00,1068.21
2023160101DL000533,2023160101NE000144,33901414,1500100102,6357,1511955/2023,8908,160101,KEYLLA POLLIANY SANTOS NERI TEIXEIRA,#null,#null,R$ 0.00,R$ 118.69,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,118.69
2023160101DL000534,2023160101NE000145,33901414,1500100102,6357,1511954/2023,8908,160101,KEYLLA POLLIANY SANTOS NERI TEIXEIRA,#null,#null,R$ 118.69,R$ 118.69,R$ 118.69,R$ 0.00,R$ 118.69,R$ 0.00,118.69
2023160101DL000535,2023160101NE000149,33901414,1500100102,6357,1511978/2023,8908,160101,RAIMUNDO NORBERTO SERRÃO DE FRANÇA,#null,#null,R$ 830.83,R$ 830.83,R$ 830.83,R$ 0.00,R$ 830.83,R$ 0.00,830.83
2023160101DL000536,2022160101NE11998,33903615,1550000004,0,487852/2019,XXXX,160101,PAULO CANDIDO GUEDELHA DA SILVA,602020,0,R$ 0.00,"R$ 4,021.32",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,4021.32
2023160101DL000537,2022160101NE11440,33903615,1550000004,0,960392/2022,XXXX,160101,RENATA CENTENO,2462022,0,R$ 0.00,"R$ 7,380.64",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,7380.64
2023160101DL000538,2022160101NE12744,33903916,1500100102,0,1554852/2022,XXXX,160101,CONSTRUTORA SALTETH LTDA,1092021,0,"R$ 564,405.40","R$ 564,405.40","R$ 564,405.40",R$ 0.00,"R$ 564,405.40",R$ 0.00,564405.4
2023160101DL000539,2022160101NE12744,33903916,1500100102,0,1554852/2022,XXXX,160101,CONSTRUTORA SALTETH LTDA,1092021,0,"R$ 1,336,539.66","R$ 1,336,539.66","R$ 1,336,539.66",R$ 0.00,"R$ 1,336,539.66",R$ 0.00,1336539.66
2023160101DL000540,2023160101NE000108,33903311,1500100102,6359,38432/2023,8908,160101,NORTE TURISMO LTDA.,35,#null,"R$ 7,202.28","R$ 7,202.28","R$ 7,202.28",R$ 0.00,R$ 0.00,"R$ 7,202.28",7202.28
2023160101DL000541,2022160101NE12744,33903916,1500100102,0,1554852/2022,XXXX,160101,CONSTRUTORA SALTETH LTDA,1092021,0,"R$ 1,747,668.05","R$ 1,747,668.05","R$ 1,747,668.05",R$ 0.00,"R$ 1,747,668.05",R$ 0.00,1747668.05
2023160101DL000542,2023160101NE000108,33903311,1500100102,6359,38432/2023,8908,160101,NORTE TURISMO LTDA.,35,#null,"R$ 10,550.18","R$ 10,550.18","R$ 10,550.18",R$ 0.00,R$ 0.00,"R$ 10,550.18",10550.18
2023160101DL000543,2023160101NE000108,33903311,1500100102,6359,38432/2023,8908,160101,NORTE TURISMO LTDA.,35,#null,"R$ 7,074.99","R$ 7,074.99","R$ 7,074.99",R$ 0.00,R$ 0.00,"R$ 7,074.99",7074.99
2023160101DL000544,2023160101NE000108,33903311,1500100102,6359,38432/2023,8908,160101,NORTE TURISMO LTDA.,35,#null,"R$ 3,000.64","R$ 3,000.64","R$ 3,000.64",R$ 0.00,R$ 0.00,"R$ 3,000.64",3000.64
2023160101DL000545,2023160101NE000108,33903311,1500100102,6359,38432/2023,8908,160101,NORTE TURISMO LTDA.,35,#null,"R$ 11,991.45","R$ 11,991.45","R$ 11,991.45",R$ 0.00,R$ 0.00,"R$ 11,991.45",11991.45
2023160101DL000546,2023160101NE000108,33903311,1500100102,6359,38432/2023,8908,160101,NORTE TURISMO LTDA.,35,#null,"R$ 10,075.74","R$ 10,075.74","R$ 10,075.74",R$ 0.00,R$ 0.00,"R$ 10,075.74",10075.74
2023160101DL000547,2022160101NE12744,33903916,1500100102,0,1554852/2022,XXXX,160101,CONSTRUTORA SALTETH LTDA,1092021,0,"R$ 47,623.50","R$ 47,623.50","R$ 47,623.50",R$ 0.00,"R$ 47,623.50",R$ 0.00,47623.5
2023160101DL000548,2022160101NE12744,33903916,1500100102,0,1554852/2022,XXXX,160101,CONSTRUTORA SALTETH LTDA,1092021,0,"R$ 148,697.60","R$ 148,697.60","R$ 148,697.60",R$ 0.00,"R$ 148,697.60",R$ 0.00,148697.6
2023160101DL000549,2023160101NE000169,33901414,1500100102,6357,1512000/2023,8908,160101,GARDENIA MARTINS GUEDES,#null,#null,"R$ 1,068.21","R$ 1,068.21","R$ 1,068.21",R$ 0.00,"R$ 1,068.21",R$ 0.00,1068.21
2023160101DL000550,2023160101NE000170,33901414,1500100102,6357,1511999/2023,8908,160101,ALLAN SILVER PASSARINHO BEZERRA,#null,#null,"R$ 1,068.21","R$ 1,068.21","R$ 1,068.21",R$ 0.00,"R$ 1,068.21",R$ 0.00,1068.21
2023160101DL000551,2023160101NE000182,33901414,1500100102,6357,2023/1511980,8908,160101,LOURIVAL FERREIRA DOS SANTOS,#null,#null,"R$ 1,068.21","R$ 1,068.21","R$ 1,068.21",R$ 0.00,"R$ 1,068.21",R$ 0.00,1068.21
2023160101DL000552,2023160101NE000179,33901414,1500100102,6357,1511979/2023,8908,160101,EDIR SILVA DE SOUZA,#null,#null,"R$ 1,068.21","R$ 1,068.21","R$ 1,068.21",R$ 0.00,"R$ 1,068.21",R$ 0.00,1068.21
2023160101DL000553,2023160101NE000183,33901414,1500100102,6357,1512028/2023,8908,160101,JOSE ADEMAR NEVES RODRIGUES,#null,#null,R$ 118.69,R$ 118.69,R$ 118.69,R$ 0.00,R$ 118.69,R$ 0.00,118.69
2023160101DL000554,2023160101NE000178,33901414,1500100102,6357,1511976/2023,8908,160101,JOSE ADEMAR NEVES RODRIGUES,#null,#null,R$ 118.69,R$ 118.69,R$ 118.69,R$ 0.00,R$ 118.69,R$ 0.00,118.69
2023160101DL000555,2023160101NE000174,33901414,1500100102,6357,1511991/2023,8908,160101,CLAYBE FERNANDO FURTADO CIRINO,#null,#null,R$ 0.00,"R$ 1,068.21",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,1068.21
2023160101DL000556,2023160101NE000187,33901414,1500100102,6357,1512012/2023,8908,160101,MARIA GENEUCI DA SILVA SANTOS,#null,#null,R$ 830.83,R$ 830.83,R$ 830.83,R$ 0.00,R$ 830.83,R$ 0.00,830.83
2023160101DL000557,2023160101NE000173,33901414,1500100102,6357,1511995/2023,8908,160101,MARCOS SILVANIO SOUSA DA SILVA,#null,#null,R$ 830.83,R$ 830.83,R$ 830.83,R$ 0.00,R$ 830.83,R$ 0.00,830.83
